article_url,catalog_url,is_pdf,language,status,timestamp,worker_id,meta_info
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362019000400451&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=1&output=site&sort=&format=summary&fb=&page=1&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=1,0,pt,Not Mined,2020-10-06 17:09:20.164296 UTC,ac756466-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052020000100014&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=1&output=site&sort=&format=summary&fb=&page=1&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=1,0,pt,Not Mined,2020-10-06 17:09:20.164296 UTC,ac756466-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552019000600739&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=1&output=site&sort=&format=summary&fb=&page=1&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=1,0,pt,Not Mined,2020-10-06 17:09:20.164296 UTC,ac756466-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052019000400413&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=1&output=site&sort=&format=summary&fb=&page=1&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=1,0,pt,Not Mined,2020-10-06 17:09:20.164296 UTC,ac756466-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662020000900596&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=1&output=site&sort=&format=summary&fb=&page=1&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=1,0,pt,Not Mined,2020-10-06 17:09:20.164296 UTC,ac756466-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052019000200219&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=16&output=site&sort=&format=summary&fb=&page=2&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=2,0,pt,Not Mined,2020-10-06 17:09:42.899075 UTC,ba026ef8-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232018001204199&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=16&output=site&sort=&format=summary&fb=&page=2&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=2,0,pt,Not Mined,2020-10-06 17:09:42.899075 UTC,ba026ef8-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_pdf&pid=S0100-54052019000200219&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=16&output=site&sort=&format=summary&fb=&page=2&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=2,1,pt,Not Mined,2020-10-06 17:09:42.899075 UTC,ba026ef8-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_pdf&pid=S0100-54052019000200216&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=16&output=site&sort=&format=summary&fb=&page=2&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=2,1,pt,Not Mined,2020-10-06 17:09:42.899075 UTC,ba026ef8-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21252019000100062&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=16&output=site&sort=&format=summary&fb=&page=2&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=2,0,pt,Not Mined,2020-10-06 17:09:42.899075 UTC,ba026ef8-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362019000300354&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=16&output=site&sort=&format=summary&fb=&page=2&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=2,0,pt,Not Mined,2020-10-06 17:09:42.899075 UTC,ba026ef8-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362019000100106&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=16&output=site&sort=&format=summary&fb=&page=2&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=2,0,pt,Not Mined,2020-10-06 17:09:42.899075 UTC,ba026ef8-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842020000100167&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=16&output=site&sort=&format=summary&fb=&page=2&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=2,0,pt,Not Mined,2020-10-06 17:09:42.899075 UTC,ba026ef8-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362018000300306&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=16&output=site&sort=&format=summary&fb=&page=2&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=2,0,pt,Not Mined,2020-10-06 17:09:42.899075 UTC,ba026ef8-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232019000100417&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=16&output=site&sort=&format=summary&fb=&page=2&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=2,0,pt,Not Mined,2020-10-06 17:09:42.899075 UTC,ba026ef8-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232018000100456&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=16&output=site&sort=&format=summary&fb=&page=2&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=2,0,pt,Not Mined,2020-10-06 17:09:42.899075 UTC,ba026ef8-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362018000400492&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=16&output=site&sort=&format=summary&fb=&page=2&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=2,0,pt,Not Mined,2020-10-06 17:09:42.899075 UTC,ba026ef8-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052019000200216&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=16&output=site&sort=&format=summary&fb=&page=2&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=2,0,pt,Not Mined,2020-10-06 17:09:42.899075 UTC,ba026ef8-07f6-11eb-8e19-5652b1942a86,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21252017000300633&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=46&output=site&sort=&format=summary&fb=&page=4&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=4,0,pt,Not Mined,2020-10-06 17:09:44.901547 UTC,bb342c1c-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_pdf&pid=S2237-96222017000400857&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=46&output=site&sort=&format=summary&fb=&page=4&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=4,1,pt,Not Mined,2020-10-06 17:09:44.901547 UTC,bb342c1c-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21252017000400847&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=46&output=site&sort=&format=summary&fb=&page=4&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=4,0,pt,Not Mined,2020-10-06 17:09:44.901547 UTC,bb342c1c-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_pdf&pid=S0102-05362017000100069&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=46&output=site&sort=&format=summary&fb=&page=4&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=4,1,pt,Not Mined,2020-10-06 17:09:44.901547 UTC,bb342c1c-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542017000200169&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=46&output=site&sort=&format=summary&fb=&page=4&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=4,0,pt,Not Mined,2020-10-06 17:09:44.901547 UTC,bb342c1c-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21252017000300622&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=46&output=site&sort=&format=summary&fb=&page=4&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=4,0,pt,Not Mined,2020-10-06 17:09:44.901547 UTC,bb342c1c-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582017000100240&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=46&output=site&sort=&format=summary&fb=&page=4&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=4,0,pt,Not Mined,2020-10-06 17:09:44.901547 UTC,bb342c1c-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_pdf&pid=S1981-67232017000100428&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=46&output=site&sort=&format=summary&fb=&page=4&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=4,1,pt,Not Mined,2020-10-06 17:09:44.901547 UTC,bb342c1c-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582017000100261&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=46&output=site&sort=&format=summary&fb=&page=4&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=4,0,pt,Not Mined,2020-10-06 17:09:44.901547 UTC,bb342c1c-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222017000400857&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=46&output=site&sort=&format=summary&fb=&page=4&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=4,0,pt,Not Mined,2020-10-06 17:09:44.901547 UTC,bb342c1c-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232018000100411&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=46&output=site&sort=&format=summary&fb=&page=4&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=4,0,pt,Not Mined,2020-10-06 17:09:44.901547 UTC,bb342c1c-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362017000100069&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=46&output=site&sort=&format=summary&fb=&page=4&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=4,0,pt,Not Mined,2020-10-06 17:09:44.901547 UTC,bb342c1c-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232017000100428&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=46&output=site&sort=&format=summary&fb=&page=4&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=4,0,pt,Not Mined,2020-10-06 17:09:44.901547 UTC,bb342c1c-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632017000400399&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=46&output=site&sort=&format=summary&fb=&page=4&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=4,0,pt,Not Mined,2020-10-06 17:09:44.901547 UTC,bb342c1c-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662017001100791&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=46&output=site&sort=&format=summary&fb=&page=4&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=4,0,pt,Not Mined,2020-10-06 17:09:44.901547 UTC,bb342c1c-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902017000200337&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=46&output=site&sort=&format=summary&fb=&page=4&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=4,0,pt,Not Mined,2020-10-06 17:09:44.901547 UTC,bb342c1c-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662017000900611&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=46&output=site&sort=&format=summary&fb=&page=4&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=4,0,pt,Not Mined,2020-10-06 17:09:44.901547 UTC,bb342c1c-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542018000200138&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=31&output=site&sort=&format=summary&fb=&page=3&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=3,0,pt,Not Mined,2020-10-06 17:09:45.43868 UTC,bb861a2c-07f6-11eb-8b72-f2c854fb6cdf,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662018000700445&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=31&output=site&sort=&format=summary&fb=&page=3&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=3,0,pt,Not Mined,2020-10-06 17:09:45.43868 UTC,bb861a2c-07f6-11eb-8b72-f2c854fb6cdf,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362018000200240&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=31&output=site&sort=&format=summary&fb=&page=3&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=3,0,pt,Not Mined,2020-10-06 17:09:45.43868 UTC,bb861a2c-07f6-11eb-8b72-f2c854fb6cdf,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362018000100126&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=31&output=site&sort=&format=summary&fb=&page=3&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=3,0,pt,Not Mined,2020-10-06 17:09:45.43868 UTC,bb861a2c-07f6-11eb-8b72-f2c854fb6cdf,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622018000100209&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=31&output=site&sort=&format=summary&fb=&page=3&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=3,0,pt,Not Mined,2020-10-06 17:09:45.43868 UTC,bb861a2c-07f6-11eb-8b72-f2c854fb6cdf,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2018000400314&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=31&output=site&sort=&format=summary&fb=&page=3&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=3,0,pt,Not Mined,2020-10-06 17:09:45.43868 UTC,bb861a2c-07f6-11eb-8b72-f2c854fb6cdf,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362018000200217&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=31&output=site&sort=&format=summary&fb=&page=3&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=3,0,pt,Not Mined,2020-10-06 17:09:45.43868 UTC,bb861a2c-07f6-11eb-8b72-f2c854fb6cdf,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2018000200158&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=31&output=site&sort=&format=summary&fb=&page=3&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=3,0,pt,Not Mined,2020-10-06 17:09:45.43868 UTC,bb861a2c-07f6-11eb-8b72-f2c854fb6cdf,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21252018000300551&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=31&output=site&sort=&format=summary&fb=&page=3&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=3,0,pt,Not Mined,2020-10-06 17:09:45.43868 UTC,bb861a2c-07f6-11eb-8b72-f2c854fb6cdf,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232018000802599&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=31&output=site&sort=&format=summary&fb=&page=3&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=3,0,pt,Not Mined,2020-10-06 17:09:45.43868 UTC,bb861a2c-07f6-11eb-8b72-f2c854fb6cdf,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2018000400297&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=31&output=site&sort=&format=summary&fb=&page=3&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=3,0,pt,Not Mined,2020-10-06 17:09:45.43868 UTC,bb861a2c-07f6-11eb-8b72-f2c854fb6cdf,{}
http://www.scielo.br/scielo.php?script=sci_pdf&pid=S1413-81232018000802599&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=31&output=site&sort=&format=summary&fb=&page=3&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=3,1,pt,Not Mined,2020-10-06 17:09:45.43868 UTC,bb861a2c-07f6-11eb-8b72-f2c854fb6cdf,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362018000100100&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=31&output=site&sort=&format=summary&fb=&page=3&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=3,0,pt,Not Mined,2020-10-06 17:09:45.43868 UTC,bb861a2c-07f6-11eb-8b72-f2c854fb6cdf,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21252018000100019&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=31&output=site&sort=&format=summary&fb=&page=3&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=3,0,pt,Not Mined,2020-10-06 17:09:45.43868 UTC,bb861a2c-07f6-11eb-8b72-f2c854fb6cdf,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232018000802705&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=31&output=site&sort=&format=summary&fb=&page=3&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=3,0,pt,Not Mined,2020-10-06 17:09:45.43868 UTC,bb861a2c-07f6-11eb-8b72-f2c854fb6cdf,{}
http://www.scielo.br/scielo.php?script=sci_pdf&pid=S1413-81232018000802705&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=31&output=site&sort=&format=summary&fb=&page=3&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=3,1,pt,Not Mined,2020-10-06 17:09:45.43868 UTC,bb861a2c-07f6-11eb-8b72-f2c854fb6cdf,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21252017000100125&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=61&output=site&sort=&format=summary&fb=&page=5&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=5,0,pt,Not Mined,2020-10-06 17:10:04.701043 UTC,c701263a-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21252017000100258&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=61&output=site&sort=&format=summary&fb=&page=5&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=5,0,pt,Not Mined,2020-10-06 17:10:04.701043 UTC,c701263a-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_pdf&pid=S0102-05362016000400584&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=61&output=site&sort=&format=summary&fb=&page=5&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=5,1,pt,Not Mined,2020-10-06 17:10:04.701043 UTC,c701263a-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632017000100031&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=61&output=site&sort=&format=summary&fb=&page=5&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=5,0,pt,Not Mined,2020-10-06 17:10:04.701043 UTC,c701263a-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362016000400584&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=61&output=site&sort=&format=summary&fb=&page=5&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=5,0,pt,Not Mined,2020-10-06 17:10:04.701043 UTC,c701263a-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362017000100097&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=61&output=site&sort=&format=summary&fb=&page=5&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=5,0,pt,Not Mined,2020-10-06 17:10:04.701043 UTC,c701263a-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362017000100111&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=61&output=site&sort=&format=summary&fb=&page=5&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=5,0,pt,Not Mined,2020-10-06 17:10:04.701043 UTC,c701263a-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452016000300405&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=61&output=site&sort=&format=summary&fb=&page=5&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=5,0,pt,Not Mined,2020-10-06 17:10:04.701043 UTC,c701263a-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21252016000400859&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=61&output=site&sort=&format=summary&fb=&page=5&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=5,0,pt,Not Mined,2020-10-06 17:10:04.701043 UTC,c701263a-07f6-11eb-9e4f-72f57daa616d,{}
http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232016000100420&lng=en&tlng=pt,https://search.scielo.org/?q=%28salad%29+OR+%28carrot%29&lang=en&count=15&from=61&output=site&sort=&format=summary&fb=&page=5&filter%5Bin%5D%5B%5D=scl&q=%28salad%29+OR+%28carrot%29&lang=en&page=5,0,pt,Not Mined,2020-10-06 17:10:04.701043 UTC,c701263a-07f6-11eb-9e4f-72f57daa616d,{}
